"","kods","teritorija","Year","FDI","Subject","Measure"
"1204","IL","Izraēla","2006",2,"INWARD","MLN_EUR"
"1205","IL","Izraēla","2007",4,"INWARD","MLN_EUR"
"1206","IL","Izraēla","2008",0,"INWARD","MLN_EUR"
"1207","IL","Izraēla","2009",3,"INWARD","MLN_EUR"
"1208","IL","Izraēla","2010",5,"INWARD","MLN_EUR"
"1209","IL","Izraēla","2011",4,"INWARD","MLN_EUR"
"1210","IL","Izraēla","2012",5,"INWARD","MLN_EUR"
"1211","IL","Izraēla","2013",24,"INWARD","MLN_EUR"
"1212","IL","Izraēla","2014",34,"INWARD","MLN_EUR"
"1213","IL","Izraēla","2015",60,"INWARD","MLN_EUR"
"1214","IL","Izraēla","2016",28,"INWARD","MLN_EUR"
"1215","IL","Izraēla","2017",31,"INWARD","MLN_EUR"
"1216","IL","Izraēla","2018",55,"INWARD","MLN_EUR"
"1217","IL","Izraēla","2019",58,"INWARD","MLN_EUR"
"1218","IL","Izraēla","2020",67,"INWARD","MLN_EUR"
"1219","JP","Japāna","2000",0,"INWARD","MLN_EUR"
"1220","JP","Japāna","2001",0,"INWARD","MLN_EUR"
"1221","JP","Japāna","2002",1,"INWARD","MLN_EUR"
"1222","JP","Japāna","2003",1,"INWARD","MLN_EUR"
"1223","JP","Japāna","2004",0,"INWARD","MLN_EUR"
"1224","JP","Japāna","2005",NA,"INWARD","MLN_EUR"
"1225","JP","Japāna","2006",NA,"INWARD","MLN_EUR"
"1226","JP","Japāna","2007",NA,"INWARD","MLN_EUR"
"1227","JP","Japāna","2008",NA,"INWARD","MLN_EUR"
"1228","JP","Japāna","2009",0,"INWARD","MLN_EUR"
"1229","JP","Japāna","2010",0,"INWARD","MLN_EUR"
"1230","JP","Japāna","2011",NA,"INWARD","MLN_EUR"
"1231","JP","Japāna","2012",NA,"INWARD","MLN_EUR"
"1232","JP","Japāna","2013",NA,"INWARD","MLN_EUR"
"1233","JP","Japāna","2014",0,"INWARD","MLN_EUR"
"1234","JP","Japāna","2015",0,"INWARD","MLN_EUR"
"1235","JP","Japāna","2016",1,"INWARD","MLN_EUR"
"1236","JP","Japāna","2017",0,"INWARD","MLN_EUR"
"1237","JP","Japāna","2018",0,"INWARD","MLN_EUR"
"1238","JP","Japāna","2019",0,"INWARD","MLN_EUR"
"1239","JP","Japāna","2020",0,"INWARD","MLN_EUR"
"1240","NZ","Jaunzēlande","2000",0,"INWARD","MLN_EUR"
"1241","NZ","Jaunzēlande","2001",0,"INWARD","MLN_EUR"
"1242","NZ","Jaunzēlande","2002",14,"INWARD","MLN_EUR"
"1243","NZ","Jaunzēlande","2003",16,"INWARD","MLN_EUR"
"1244","NZ","Jaunzēlande","2004",13,"INWARD","MLN_EUR"
"1245","NZ","Jaunzēlande","2005",19,"INWARD","MLN_EUR"
"1246","NZ","Jaunzēlande","2006",24,"INWARD","MLN_EUR"
"1247","NZ","Jaunzēlande","2007",21,"INWARD","MLN_EUR"
"1248","NZ","Jaunzēlande","2008",29,"INWARD","MLN_EUR"
"1249","NZ","Jaunzēlande","2009",38,"INWARD","MLN_EUR"
"1250","NZ","Jaunzēlande","2010",40,"INWARD","MLN_EUR"
"1251","NZ","Jaunzēlande","2011",36,"INWARD","MLN_EUR"
"1252","NZ","Jaunzēlande","2012",34,"INWARD","MLN_EUR"
"1253","NZ","Jaunzēlande","2013",42,"INWARD","MLN_EUR"
"1254","NZ","Jaunzēlande","2014",38,"INWARD","MLN_EUR"
"1255","NZ","Jaunzēlande","2015",25,"INWARD","MLN_EUR"
"1256","NZ","Jaunzēlande","2016",26,"INWARD","MLN_EUR"
"1257","NZ","Jaunzēlande","2017",25,"INWARD","MLN_EUR"
"1258","NZ","Jaunzēlande","2018",22,"INWARD","MLN_EUR"
"1259","NZ","Jaunzēlande","2019",1,"INWARD","MLN_EUR"
"1260","NZ","Jaunzēlande","2020",0,"INWARD","MLN_EUR"
"1261","JO","Jordānija","2000",NA,"INWARD","MLN_EUR"
"1262","JO","Jordānija","2001",NA,"INWARD","MLN_EUR"
"1263","JO","Jordānija","2002",NA,"INWARD","MLN_EUR"
"1264","JO","Jordānija","2003",NA,"INWARD","MLN_EUR"
"1265","JO","Jordānija","2004",NA,"INWARD","MLN_EUR"
"1266","JO","Jordānija","2005",NA,"INWARD","MLN_EUR"
"1267","JO","Jordānija","2006",NA,"INWARD","MLN_EUR"
"1268","JO","Jordānija","2007",NA,"INWARD","MLN_EUR"
"1269","JO","Jordānija","2008",NA,"INWARD","MLN_EUR"
"1270","JO","Jordānija","2009",NA,"INWARD","MLN_EUR"
"1271","JO","Jordānija","2010",NA,"INWARD","MLN_EUR"
"1272","JO","Jordānija","2011",NA,"INWARD","MLN_EUR"
"1273","JO","Jordānija","2012",NA,"INWARD","MLN_EUR"
"1274","JO","Jordānija","2013",NA,"INWARD","MLN_EUR"
"1275","JO","Jordānija","2014",NA,"INWARD","MLN_EUR"
"1276","JO","Jordānija","2015",NA,"INWARD","MLN_EUR"
"1277","JO","Jordānija","2016",0,"INWARD","MLN_EUR"
"1278","JO","Jordānija","2017",NA,"INWARD","MLN_EUR"
"1279","JO","Jordānija","2018",NA,"INWARD","MLN_EUR"
"1280","JO","Jordānija","2019",NA,"INWARD","MLN_EUR"
"1281","JO","Jordānija","2020",NA,"INWARD","MLN_EUR"
"1282","KY","Kaimanu salas","2000",5,"INWARD","MLN_EUR"
"1283","KY","Kaimanu salas","2001",2,"INWARD","MLN_EUR"
"1284","KY","Kaimanu salas","2002",9,"INWARD","MLN_EUR"
"1285","KY","Kaimanu salas","2003",3,"INWARD","MLN_EUR"
"1286","KY","Kaimanu salas","2004",3,"INWARD","MLN_EUR"
"1287","KY","Kaimanu salas","2005",2,"INWARD","MLN_EUR"
"1288","KY","Kaimanu salas","2006",1,"INWARD","MLN_EUR"
"1289","KY","Kaimanu salas","2007",1,"INWARD","MLN_EUR"
"1290","KY","Kaimanu salas","2008",2,"INWARD","MLN_EUR"
"1291","KY","Kaimanu salas","2009",4,"INWARD","MLN_EUR"
"1292","KY","Kaimanu salas","2010",5,"INWARD","MLN_EUR"
"1293","KY","Kaimanu salas","2011",8,"INWARD","MLN_EUR"
"1294","KY","Kaimanu salas","2012",9,"INWARD","MLN_EUR"
"1295","KY","Kaimanu salas","2013",10,"INWARD","MLN_EUR"
"1296","KY","Kaimanu salas","2014",11,"INWARD","MLN_EUR"
"1297","KY","Kaimanu salas","2015",4,"INWARD","MLN_EUR"
"1298","KY","Kaimanu salas","2016",6,"INWARD","MLN_EUR"
"1299","KY","Kaimanu salas","2017",9,"INWARD","MLN_EUR"
"1300","KY","Kaimanu salas","2018",16,"INWARD","MLN_EUR"
"1301","KY","Kaimanu salas","2019",9,"INWARD","MLN_EUR"
"1302","KY","Kaimanu salas","2020",7,"INWARD","MLN_EUR"
"1303","CA","Kanāda","2000",6,"INWARD","MLN_EUR"
"1304","CA","Kanāda","2001",6,"INWARD","MLN_EUR"
"1305","CA","Kanāda","2002",6,"INWARD","MLN_EUR"
"1306","CA","Kanāda","2003",6,"INWARD","MLN_EUR"
"1307","CA","Kanāda","2004",2,"INWARD","MLN_EUR"
"1308","CA","Kanāda","2005",2,"INWARD","MLN_EUR"
"1309","CA","Kanāda","2006",2,"INWARD","MLN_EUR"
"1310","CA","Kanāda","2007",3,"INWARD","MLN_EUR"
"1311","CA","Kanāda","2008",4,"INWARD","MLN_EUR"
"1312","CA","Kanāda","2009",10,"INWARD","MLN_EUR"
"1313","CA","Kanāda","2010",15,"INWARD","MLN_EUR"
"1314","CA","Kanāda","2011",9,"INWARD","MLN_EUR"
"1315","CA","Kanāda","2012",7,"INWARD","MLN_EUR"
"1316","CA","Kanāda","2013",3,"INWARD","MLN_EUR"
"1317","CA","Kanāda","2014",21,"INWARD","MLN_EUR"
"1318","CA","Kanāda","2015",16,"INWARD","MLN_EUR"
"1319","CA","Kanāda","2016",12,"INWARD","MLN_EUR"
"1320","CA","Kanāda","2017",12,"INWARD","MLN_EUR"
"1321","CA","Kanāda","2018",13,"INWARD","MLN_EUR"
"1322","CA","Kanāda","2019",13,"INWARD","MLN_EUR"
"1323","CA","Kanāda","2020",13,"INWARD","MLN_EUR"
"1324","QA","Katara","2000",NA,"INWARD","MLN_EUR"
"1325","QA","Katara","2001",NA,"INWARD","MLN_EUR"
"1326","QA","Katara","2002",NA,"INWARD","MLN_EUR"
"1327","QA","Katara","2003",NA,"INWARD","MLN_EUR"
"1328","QA","Katara","2004",NA,"INWARD","MLN_EUR"
"1329","QA","Katara","2005",NA,"INWARD","MLN_EUR"
"1330","QA","Katara","2006",NA,"INWARD","MLN_EUR"
"1331","QA","Katara","2007",NA,"INWARD","MLN_EUR"
"1332","QA","Katara","2008",NA,"INWARD","MLN_EUR"
"1333","QA","Katara","2009",0,"INWARD","MLN_EUR"
"1334","QA","Katara","2010",0,"INWARD","MLN_EUR"
"1335","QA","Katara","2011",0,"INWARD","MLN_EUR"
"1336","QA","Katara","2012",0,"INWARD","MLN_EUR"
"1337","QA","Katara","2013",0,"INWARD","MLN_EUR"
"1338","QA","Katara","2014",0,"INWARD","MLN_EUR"
"1339","QA","Katara","2015",0,"INWARD","MLN_EUR"
"1340","QA","Katara","2016",NA,"INWARD","MLN_EUR"
"1341","QA","Katara","2017",NA,"INWARD","MLN_EUR"
"1342","QA","Katara","2018",NA,"INWARD","MLN_EUR"
"1343","QA","Katara","2019",NA,"INWARD","MLN_EUR"
"1344","QA","Katara","2020",NA,"INWARD","MLN_EUR"
"1345","KZ","Kazahstāna","2000",0,"INWARD","MLN_EUR"
"1346","KZ","Kazahstāna","2001",1,"INWARD","MLN_EUR"
"1347","KZ","Kazahstāna","2002",3,"INWARD","MLN_EUR"
"1348","KZ","Kazahstāna","2003",4,"INWARD","MLN_EUR"
"1349","KZ","Kazahstāna","2004",6,"INWARD","MLN_EUR"
"1350","KZ","Kazahstāna","2005",6,"INWARD","MLN_EUR"
"1351","KZ","Kazahstāna","2006",4,"INWARD","MLN_EUR"
"1352","KZ","Kazahstāna","2007",3,"INWARD","MLN_EUR"
"1353","KZ","Kazahstāna","2008",3,"INWARD","MLN_EUR"
"1354","KZ","Kazahstāna","2009",2,"INWARD","MLN_EUR"
"1355","KZ","Kazahstāna","2010",0,"INWARD","MLN_EUR"
"1356","KZ","Kazahstāna","2011",8,"INWARD","MLN_EUR"
"1357","KZ","Kazahstāna","2012",10,"INWARD","MLN_EUR"
"1358","KZ","Kazahstāna","2013",20,"INWARD","MLN_EUR"
"1359","KZ","Kazahstāna","2014",36,"INWARD","MLN_EUR"
"1360","KZ","Kazahstāna","2015",39,"INWARD","MLN_EUR"
"1361","KZ","Kazahstāna","2016",47,"INWARD","MLN_EUR"
"1362","KZ","Kazahstāna","2017",49,"INWARD","MLN_EUR"
"1363","KZ","Kazahstāna","2018",53,"INWARD","MLN_EUR"
"1364","KZ","Kazahstāna","2019",58,"INWARD","MLN_EUR"
"1365","KZ","Kazahstāna","2020",59,"INWARD","MLN_EUR"
"1366","CN","Ķīna","2000",0,"INWARD","MLN_EUR"
"1367","CN","Ķīna","2001",0,"INWARD","MLN_EUR"
"1368","CN","Ķīna","2002",0,"INWARD","MLN_EUR"
"1369","CN","Ķīna","2003",0,"INWARD","MLN_EUR"
"1370","CN","Ķīna","2004",0,"INWARD","MLN_EUR"
"1371","CN","Ķīna","2005",NA,"INWARD","MLN_EUR"
"1372","CN","Ķīna","2006",NA,"INWARD","MLN_EUR"
"1373","CN","Ķīna","2007",NA,"INWARD","MLN_EUR"
"1374","CN","Ķīna","2008",0,"INWARD","MLN_EUR"
"1375","CN","Ķīna","2009",0,"INWARD","MLN_EUR"
"1376","CN","Ķīna","2010",1,"INWARD","MLN_EUR"
"1377","CN","Ķīna","2011",0,"INWARD","MLN_EUR"
"1378","CN","Ķīna","2012",0,"INWARD","MLN_EUR"
"1379","CN","Ķīna","2013",3,"INWARD","MLN_EUR"
"1380","CN","Ķīna","2014",60,"INWARD","MLN_EUR"
"1381","CN","Ķīna","2015",64,"INWARD","MLN_EUR"
"1382","CN","Ķīna","2016",66,"INWARD","MLN_EUR"
"1383","CN","Ķīna","2017",62,"INWARD","MLN_EUR"
"1384","CN","Ķīna","2018",38,"INWARD","MLN_EUR"
"1385","CN","Ķīna","2019",27,"INWARD","MLN_EUR"
"1386","CN","Ķīna","2020",22,"INWARD","MLN_EUR"
"1387","CY","Kipra","2000",1,"INWARD","MLN_EUR"
"1388","CY","Kipra","2001",8,"INWARD","MLN_EUR"
"1389","CY","Kipra","2002",5,"INWARD","MLN_EUR"
"1390","CY","Kipra","2003",6,"INWARD","MLN_EUR"
"1391","CY","Kipra","2004",28,"INWARD","MLN_EUR"
"1392","CY","Kipra","2005",52,"INWARD","MLN_EUR"
"1393","CY","Kipra","2006",238,"INWARD","MLN_EUR"
"1394","CY","Kipra","2007",374,"INWARD","MLN_EUR"
"1395","CY","Kipra","2008",293,"INWARD","MLN_EUR"
"1396","CY","Kipra","2009",334,"INWARD","MLN_EUR"
"1397","CY","Kipra","2010",401,"INWARD","MLN_EUR"
"1398","CY","Kipra","2011",569,"INWARD","MLN_EUR"
"1399","CY","Kipra","2012",654,"INWARD","MLN_EUR"
"1400","CY","Kipra","2013",814,"INWARD","MLN_EUR"
"1401","CY","Kipra","2014",984,"INWARD","MLN_EUR"
"1402","CY","Kipra","2015",1258,"INWARD","MLN_EUR"
"1403","CY","Kipra","2016",1278,"INWARD","MLN_EUR"
"1404","CY","Kipra","2017",1234,"INWARD","MLN_EUR"
"1405","CY","Kipra","2018",1106,"INWARD","MLN_EUR"
"1406","CY","Kipra","2019",1203,"INWARD","MLN_EUR"
"1407","CY","Kipra","2020",1251,"INWARD","MLN_EUR"
"1408","CW","Kirasao","2000",NA,"INWARD","MLN_EUR"
"1409","CW","Kirasao","2001",NA,"INWARD","MLN_EUR"
"1410","CW","Kirasao","2002",NA,"INWARD","MLN_EUR"
"1411","CW","Kirasao","2003",NA,"INWARD","MLN_EUR"
"1412","CW","Kirasao","2004",NA,"INWARD","MLN_EUR"
"1413","CW","Kirasao","2005",NA,"INWARD","MLN_EUR"
"1414","CW","Kirasao","2006",NA,"INWARD","MLN_EUR"
"1415","CW","Kirasao","2007",NA,"INWARD","MLN_EUR"
"1416","CW","Kirasao","2008",6,"INWARD","MLN_EUR"
"1417","CW","Kirasao","2009",9,"INWARD","MLN_EUR"
"1418","CW","Kirasao","2010",10,"INWARD","MLN_EUR"
"1419","CW","Kirasao","2011",10,"INWARD","MLN_EUR"
"1420","CW","Kirasao","2012",10,"INWARD","MLN_EUR"
"1421","CW","Kirasao","2013",12,"INWARD","MLN_EUR"
"1422","CW","Kirasao","2014",14,"INWARD","MLN_EUR"
"1423","CW","Kirasao","2015",16,"INWARD","MLN_EUR"
"1424","CW","Kirasao","2016",17,"INWARD","MLN_EUR"
"1425","CW","Kirasao","2017",18,"INWARD","MLN_EUR"
"1426","CW","Kirasao","2018",19,"INWARD","MLN_EUR"
"1427","CW","Kirasao","2019",18,"INWARD","MLN_EUR"
"1428","CW","Kirasao","2020",0,"INWARD","MLN_EUR"
"1429","KG","Kirgizstāna","2000",NA,"INWARD","MLN_EUR"
"1430","KG","Kirgizstāna","2001",NA,"INWARD","MLN_EUR"
"1431","KG","Kirgizstāna","2002",NA,"INWARD","MLN_EUR"
"1432","KG","Kirgizstāna","2003",NA,"INWARD","MLN_EUR"
"1433","KG","Kirgizstāna","2004",NA,"INWARD","MLN_EUR"
"1434","KG","Kirgizstāna","2005",NA,"INWARD","MLN_EUR"
"1435","KG","Kirgizstāna","2006",0,"INWARD","MLN_EUR"
"1436","KG","Kirgizstāna","2007",1,"INWARD","MLN_EUR"
"1437","KG","Kirgizstāna","2008",1,"INWARD","MLN_EUR"
"1438","KG","Kirgizstāna","2009",1,"INWARD","MLN_EUR"
"1439","KG","Kirgizstāna","2010",NA,"INWARD","MLN_EUR"
"1440","KG","Kirgizstāna","2011",NA,"INWARD","MLN_EUR"
"1441","KG","Kirgizstāna","2012",NA,"INWARD","MLN_EUR"
"1442","KG","Kirgizstāna","2013",NA,"INWARD","MLN_EUR"
"1443","KG","Kirgizstāna","2014",0,"INWARD","MLN_EUR"
"1444","KG","Kirgizstāna","2015",0,"INWARD","MLN_EUR"
"1445","KG","Kirgizstāna","2016",1,"INWARD","MLN_EUR"
"1446","KG","Kirgizstāna","2017",1,"INWARD","MLN_EUR"
"1447","KG","Kirgizstāna","2018",0,"INWARD","MLN_EUR"
"1448","KG","Kirgizstāna","2019",0,"INWARD","MLN_EUR"
"1449","KG","Kirgizstāna","2020",0,"INWARD","MLN_EUR"
"1450","CD","Kongo Demokrātiskā Republika","2000",NA,"INWARD","MLN_EUR"
"1451","CD","Kongo Demokrātiskā Republika","2001",NA,"INWARD","MLN_EUR"
"1452","CD","Kongo Demokrātiskā Republika","2002",NA,"INWARD","MLN_EUR"
"1453","CD","Kongo Demokrātiskā Republika","2003",0,"INWARD","MLN_EUR"
"1454","CD","Kongo Demokrātiskā Republika","2004",0,"INWARD","MLN_EUR"
"1455","CD","Kongo Demokrātiskā Republika","2005",NA,"INWARD","MLN_EUR"
"1456","CD","Kongo Demokrātiskā Republika","2006",NA,"INWARD","MLN_EUR"
"1457","CD","Kongo Demokrātiskā Republika","2007",NA,"INWARD","MLN_EUR"
"1458","CD","Kongo Demokrātiskā Republika","2008",NA,"INWARD","MLN_EUR"
"1459","CD","Kongo Demokrātiskā Republika","2009",NA,"INWARD","MLN_EUR"
"1460","CD","Kongo Demokrātiskā Republika","2010",NA,"INWARD","MLN_EUR"
"1461","CD","Kongo Demokrātiskā Republika","2011",NA,"INWARD","MLN_EUR"
"1462","CD","Kongo Demokrātiskā Republika","2012",NA,"INWARD","MLN_EUR"
"1463","CD","Kongo Demokrātiskā Republika","2013",NA,"INWARD","MLN_EUR"
"1464","CD","Kongo Demokrātiskā Republika","2014",NA,"INWARD","MLN_EUR"
"1465","CD","Kongo Demokrātiskā Republika","2015",NA,"INWARD","MLN_EUR"
"1466","CD","Kongo Demokrātiskā Republika","2016",0,"INWARD","MLN_EUR"
"1467","CD","Kongo Demokrātiskā Republika","2017",0,"INWARD","MLN_EUR"
"1468","CD","Kongo Demokrātiskā Republika","2018",NA,"INWARD","MLN_EUR"
"1469","CD","Kongo Demokrātiskā Republika","2019",NA,"INWARD","MLN_EUR"
"1470","CD","Kongo Demokrātiskā Republika","2020",NA,"INWARD","MLN_EUR"
"1471","TOT","Kopā","2000",1818,"INWARD","MLN_EUR"
"1472","TOT","Kopā","2001",2113,"INWARD","MLN_EUR"
"1473","TOT","Kopā","2002",2325,"INWARD","MLN_EUR"
"1474","TOT","Kopā","2003",2522,"INWARD","MLN_EUR"
"1475","TOT","Kopā","2004",3325,"INWARD","MLN_EUR"
"1476","TOT","Kopā","2005",4159,"INWARD","MLN_EUR"
"1477","TOT","Kopā","2006",5702,"INWARD","MLN_EUR"
"1478","TOT","Kopā","2007",7466,"INWARD","MLN_EUR"
"1479","TOT","Kopā","2008",8126,"INWARD","MLN_EUR"
"1480","TOT","Kopā","2009",7996,"INWARD","MLN_EUR"
"1481","TOT","Kopā","2010",8134,"INWARD","MLN_EUR"
"1482","TOT","Kopā","2011",9322,"INWARD","MLN_EUR"
"1483","TOT","Kopā","2012",10223,"INWARD","MLN_EUR"
"1484","TOT","Kopā","2013",11532,"INWARD","MLN_EUR"
"1485","TOT","Kopā","2014",12462,"INWARD","MLN_EUR"
"1486","TOT","Kopā","2015",13533,"INWARD","MLN_EUR"
"1487","TOT","Kopā","2016",13591,"INWARD","MLN_EUR"
"1488","TOT","Kopā","2017",14713,"INWARD","MLN_EUR"
"1489","TOT","Kopā","2018",15294,"INWARD","MLN_EUR"
"1490","TOT","Kopā","2019",16000,"INWARD","MLN_EUR"
"1491","TOT","Kopā","2020",16727,"INWARD","MLN_EUR"
"1492","KR","Korejas Republika","2000",0,"INWARD","MLN_EUR"
"1493","KR","Korejas Republika","2001",0,"INWARD","MLN_EUR"
"1494","KR","Korejas Republika","2002",0,"INWARD","MLN_EUR"
"1495","KR","Korejas Republika","2003",0,"INWARD","MLN_EUR"
"1496","KR","Korejas Republika","2004",NA,"INWARD","MLN_EUR"
"1497","KR","Korejas Republika","2005",NA,"INWARD","MLN_EUR"
"1498","KR","Korejas Republika","2006",4,"INWARD","MLN_EUR"
"1499","KR","Korejas Republika","2007",7,"INWARD","MLN_EUR"
"1500","KR","Korejas Republika","2008",12,"INWARD","MLN_EUR"
"1501","KR","Korejas Republika","2009",27,"INWARD","MLN_EUR"
"1502","KR","Korejas Republika","2010",21,"INWARD","MLN_EUR"
"1503","KR","Korejas Republika","2011",52,"INWARD","MLN_EUR"
"1504","KR","Korejas Republika","2012",25,"INWARD","MLN_EUR"
"1505","KR","Korejas Republika","2013",29,"INWARD","MLN_EUR"
"1506","KR","Korejas Republika","2014",42,"INWARD","MLN_EUR"
"1507","KR","Korejas Republika","2015",46,"INWARD","MLN_EUR"
"1508","KR","Korejas Republika","2016",38,"INWARD","MLN_EUR"
"1509","KR","Korejas Republika","2017",9,"INWARD","MLN_EUR"
"1510","KR","Korejas Republika","2018",7,"INWARD","MLN_EUR"
"1511","KR","Korejas Republika","2019",27,"INWARD","MLN_EUR"
"1512","KR","Korejas Republika","2020",23,"INWARD","MLN_EUR"
"1513","XK","Kosova","2000",NA,"INWARD","MLN_EUR"
"1514","XK","Kosova","2001",NA,"INWARD","MLN_EUR"
"1515","XK","Kosova","2002",NA,"INWARD","MLN_EUR"
"1516","XK","Kosova","2003",NA,"INWARD","MLN_EUR"
"1517","XK","Kosova","2004",NA,"INWARD","MLN_EUR"
"1518","XK","Kosova","2005",NA,"INWARD","MLN_EUR"
"1519","XK","Kosova","2006",NA,"INWARD","MLN_EUR"
"1520","XK","Kosova","2007",NA,"INWARD","MLN_EUR"
"1521","XK","Kosova","2008",NA,"INWARD","MLN_EUR"
"1522","XK","Kosova","2009",NA,"INWARD","MLN_EUR"
"1523","XK","Kosova","2010",NA,"INWARD","MLN_EUR"
"1524","XK","Kosova","2011",NA,"INWARD","MLN_EUR"
"1525","XK","Kosova","2012",NA,"INWARD","MLN_EUR"
"1526","XK","Kosova","2013",NA,"INWARD","MLN_EUR"
"1527","XK","Kosova","2014",NA,"INWARD","MLN_EUR"
"1528","XK","Kosova","2015",NA,"INWARD","MLN_EUR"
"1529","XK","Kosova","2016",NA,"INWARD","MLN_EUR"
"1530","XK","Kosova","2017",NA,"INWARD","MLN_EUR"
"1531","XK","Kosova","2018",NA,"INWARD","MLN_EUR"
"1532","XK","Kosova","2019",NA,"INWARD","MLN_EUR"
"1533","XK","Kosova","2020",0,"INWARD","MLN_EUR"
"1534","CR","Kostarika","2000",NA,"INWARD","MLN_EUR"
"1535","CR","Kostarika","2001",0,"INWARD","MLN_EUR"
"1536","CR","Kostarika","2002",0,"INWARD","MLN_EUR"
"1537","CR","Kostarika","2003",0,"INWARD","MLN_EUR"
"1538","CR","Kostarika","2004",NA,"INWARD","MLN_EUR"
"1539","CR","Kostarika","2005",NA,"INWARD","MLN_EUR"
"1540","CR","Kostarika","2006",NA,"INWARD","MLN_EUR"
"1541","CR","Kostarika","2007",NA,"INWARD","MLN_EUR"
"1542","CR","Kostarika","2008",NA,"INWARD","MLN_EUR"
"1543","CR","Kostarika","2009",NA,"INWARD","MLN_EUR"
"1544","CR","Kostarika","2010",NA,"INWARD","MLN_EUR"
"1545","CR","Kostarika","2011",NA,"INWARD","MLN_EUR"
"1546","CR","Kostarika","2012",NA,"INWARD","MLN_EUR"
"1547","CR","Kostarika","2013",NA,"INWARD","MLN_EUR"
"1548","CR","Kostarika","2014",NA,"INWARD","MLN_EUR"
"1549","CR","Kostarika","2015",NA,"INWARD","MLN_EUR"
"1550","CR","Kostarika","2016",NA,"INWARD","MLN_EUR"
"1551","CR","Kostarika","2017",NA,"INWARD","MLN_EUR"
"1552","CR","Kostarika","2018",NA,"INWARD","MLN_EUR"
"1553","CR","Kostarika","2019",NA,"INWARD","MLN_EUR"
"1554","CR","Kostarika","2020",NA,"INWARD","MLN_EUR"
"1555","CI","Kotdivuāra","2000",NA,"INWARD","MLN_EUR"
"1556","CI","Kotdivuāra","2001",0,"INWARD","MLN_EUR"
"1557","CI","Kotdivuāra","2002",0,"INWARD","MLN_EUR"
"1558","CI","Kotdivuāra","2003",0,"INWARD","MLN_EUR"
"1559","CI","Kotdivuāra","2004",0,"INWARD","MLN_EUR"
"1560","CI","Kotdivuāra","2005",NA,"INWARD","MLN_EUR"
"1561","CI","Kotdivuāra","2006",NA,"INWARD","MLN_EUR"
"1562","CI","Kotdivuāra","2007",NA,"INWARD","MLN_EUR"
"1563","CI","Kotdivuāra","2008",NA,"INWARD","MLN_EUR"
"1564","CI","Kotdivuāra","2009",NA,"INWARD","MLN_EUR"
"1565","CI","Kotdivuāra","2010",NA,"INWARD","MLN_EUR"
"1566","CI","Kotdivuāra","2011",NA,"INWARD","MLN_EUR"
"1567","CI","Kotdivuāra","2012",NA,"INWARD","MLN_EUR"
"1568","CI","Kotdivuāra","2013",NA,"INWARD","MLN_EUR"
"1569","CI","Kotdivuāra","2014",NA,"INWARD","MLN_EUR"
"1570","CI","Kotdivuāra","2015",NA,"INWARD","MLN_EUR"
"1571","CI","Kotdivuāra","2016",0,"INWARD","MLN_EUR"
"1572","CI","Kotdivuāra","2017",0,"INWARD","MLN_EUR"
"1573","CI","Kotdivuāra","2018",0,"INWARD","MLN_EUR"
"1574","CI","Kotdivuāra","2019",NA,"INWARD","MLN_EUR"
"1575","CI","Kotdivuāra","2020",NA,"INWARD","MLN_EUR"
"1576","RU","Krievija","2000",107,"INWARD","MLN_EUR"
"1577","RU","Krievija","2001",106,"INWARD","MLN_EUR"
"1578","RU","Krievija","2002",115,"INWARD","MLN_EUR"
"1579","RU","Krievija","2003",137,"INWARD","MLN_EUR"
"1580","RU","Krievija","2004",233,"INWARD","MLN_EUR"
"1581","RU","Krievija","2005",344,"INWARD","MLN_EUR"
"1582","RU","Krievija","2006",377,"INWARD","MLN_EUR"
"1583","RU","Krievija","2007",345,"INWARD","MLN_EUR"
"1584","RU","Krievija","2008",373,"INWARD","MLN_EUR"
"1585","RU","Krievija","2009",370,"INWARD","MLN_EUR"
"1586","RU","Krievija","2010",337,"INWARD","MLN_EUR"
"1587","RU","Krievija","2011",387,"INWARD","MLN_EUR"
"1588","RU","Krievija","2012",484,"INWARD","MLN_EUR"
"1589","RU","Krievija","2013",565,"INWARD","MLN_EUR"
"1590","RU","Krievija","2014",1051,"INWARD","MLN_EUR"
"1591","RU","Krievija","2015",1173,"INWARD","MLN_EUR"
"1592","RU","Krievija","2016",1321,"INWARD","MLN_EUR"
"1593","RU","Krievija","2017",1535,"INWARD","MLN_EUR"
"1594","RU","Krievija","2018",1701,"INWARD","MLN_EUR"
"1595","RU","Krievija","2019",1611,"INWARD","MLN_EUR"
"1596","RU","Krievija","2020",1498,"INWARD","MLN_EUR"
"1597","CU","Kuba","2000",0,"INWARD","MLN_EUR"
"1598","CU","Kuba","2001",0,"INWARD","MLN_EUR"
"1599","CU","Kuba","2002",0,"INWARD","MLN_EUR"
"1600","CU","Kuba","2003",0,"INWARD","MLN_EUR"
"1601","CU","Kuba","2004",NA,"INWARD","MLN_EUR"
"1602","CU","Kuba","2005",NA,"INWARD","MLN_EUR"
"1603","CU","Kuba","2006",NA,"INWARD","MLN_EUR"
"1604","CU","Kuba","2007",NA,"INWARD","MLN_EUR"
"1605","CU","Kuba","2008",NA,"INWARD","MLN_EUR"
"1606","CU","Kuba","2009",NA,"INWARD","MLN_EUR"
"1607","CU","Kuba","2010",NA,"INWARD","MLN_EUR"
