"","X","pays1","pays2","dist"
"55981",55981,"Taiwan","Burundi",9895.95586978838
"55982",55982,"Taiwan","Cambodia",1560.19774810241
"55983",55983,"Taiwan","Cameroon",10767.8924375577
"55984",55984,"Taiwan","Canada",7674.23712904431
"55985",55985,"Taiwan","Canary Islands",12145.8770474901
"55986",55986,"Taiwan","Cape Verde",13801.8218270281
"55987",55987,"Taiwan","Cayman Islands",14477.7590197048
"55988",55988,"Taiwan","Central African Republic",9867.7785058038
"55989",55989,"Taiwan","Chad",9551.30991295217
"55990",55990,"Taiwan","Chagos Archipelago",6081.26875285078
"55991",55991,"Taiwan","Chile",14918.0389143293
"55992",55992,"Taiwan","China",8.72009749130948
"55993",55993,"Taiwan","Christmas Island",3940.94730076231
"55994",55994,"Taiwan","Cocos Islands",4583.77616621567
"55995",55995,"Taiwan","Colombia",15594.2237481542
"55996",55996,"Taiwan","Comoros",8973.58408936968
"55997",55997,"Taiwan","Cook Islands",9844.97188263294
"55998",55998,"Taiwan","Costa Rica",15014.510226232
"55999",55999,"Taiwan","Croatia",8773.36300510804
"56000",56000,"Taiwan","Cuba",14027.779669132
"56001",56001,"Taiwan","Curacao",15680.1888812591
"56002",56002,"Taiwan","Cyprus",7931.26784857285
"56003",56003,"Taiwan","Czech Republic",8620.12526170228
"56004",56004,"Taiwan","Democratic Republic of the Congo",9593.58807173717
"56005",56005,"Taiwan","Denmark",8599.11545703977
"56006",56006,"Taiwan","Djibouti",7943.67388343318
"56007",56007,"Taiwan","Dominica",14810.1765581208
"56008",56008,"Taiwan","Dominican Republic",14810.1765581208
"56009",56009,"Taiwan","Ecuador",15475.6914818044
"56010",56010,"Taiwan","Egypt",8109.69588769377
"56011",56011,"Taiwan","El Salvador",14473.2001207481
"56012",56012,"Taiwan","Equatorial Guinea",11626.5090698617
"56013",56013,"Taiwan","Eritrea",7952.13520373077
"56014",56014,"Taiwan","Estonia",7704.73265075627
"56015",56015,"Taiwan","Ethiopia",7660.2223853745
"56016",56016,"Taiwan","Falkland Islands",16631.7148719373
"56017",56017,"Taiwan","Faroe Islands",9220.74095578912
"56018",56018,"Taiwan","Fiji",7217.1051470827
"56019",56019,"Taiwan","Finland",7438.53702301549
"56020",56020,"Taiwan","France",9343.55826724104
"56021",56021,"Taiwan","French Guiana",16532.0346428585
"56022",56022,"Taiwan","French Polynesia",10439.7359275937
"56023",56023,"Taiwan","French Southern and Antarctic Lands",9309.70800402923
"56024",56024,"Taiwan","Gabon",11374.9393773214
"56025",56025,"Taiwan","Gambia",13339.8990121469
"56026",56026,"Taiwan","Georgia",6763.41746512098
"56027",56027,"Taiwan","Germany",8709.65717466727
"56028",56028,"Taiwan","Ghana",12259.7529330594
"56029",56029,"Taiwan","Greece",8381.30245414874
"56030",56030,"Taiwan","Greenland",7840.60831039693
"56031",56031,"Taiwan","Grenada",15839.3180626448
"56032",56032,"Taiwan","Grenadines",15753.1972097013
"56033",56033,"Taiwan","Guadeloupe",15369.9145140209
"56034",56034,"Taiwan","Guam",2679.29213616252
"56035",56035,"Taiwan","Guatemala",14080.6089393831
"56036",56036,"Taiwan","Guernsey",9947.28148377206
"56037",56037,"Taiwan","Guinea",12997.7289697937
"56038",56038,"Taiwan","Guinea-Bissau",13385.2424230843
"56039",56039,"Taiwan","Guyana",16257.9792145122
"56040",56040,"Taiwan","Haiti",14748.6814077579
"56041",56041,"Taiwan","Heard Island",9465.07428938879
"56042",56042,"Taiwan","Honduras",14441.6436368293
"56043",56043,"Taiwan","Hungary",8410.01096990797
"56044",56044,"Taiwan","Iceland",9182.52977520039
"56045",56045,"Taiwan","India",2125.66981148423
"56046",56046,"Taiwan","Indonesia",1987.31542161007
"56047",56047,"Taiwan","Iran",5477.58615188649
"56048",56048,"Taiwan","Iraq",6830.27069509843
"56049",56049,"Taiwan","Ireland",9765.23162144835
"56050",56050,"Taiwan","Isle of Man",9701.52315625157
"56051",56051,"Taiwan","Israel",7889.39316312733
"56052",56052,"Taiwan","Italy",9071.85296458914
"56053",56053,"Taiwan","Ivory Coast",12602.0650258898
"56054",56054,"Taiwan","Jamaica",14717.2021137616
"56055",56055,"Taiwan","Japan",189.319207874362
"56056",56056,"Taiwan","Jersey",9937.74868846096
"56057",56057,"Taiwan","Jordan",7620.21336527192
"56058",56058,"Taiwan","Kazakhstan",3833.20076841478
"56059",56059,"Taiwan","Kenya",8456.59529706159
"56060",56060,"Taiwan","Kiribati",5846.03928500123
"56061",56061,"Taiwan","Kosovo",8710.41474917392
"56062",56062,"Taiwan","Kuwait",6853.51841742796
"56063",56063,"Taiwan","Kyrgyzstan",3999.26080485883
"56064",56064,"Taiwan","Laos",1458.68278860155
"56065",56065,"Taiwan","Latvia",7778.22089405561
"56066",56066,"Taiwan","Lebanon",7800.45438877668
"56067",56067,"Taiwan","Lesotho",11201.4436603896
"56068",56068,"Taiwan","Liberia",13251.3183128642
"56069",56069,"Taiwan","Libya",8902.42933284397
"56070",56070,"Taiwan","Liechtenstein",9350.02066623229
"56071",56071,"Taiwan","Lithuania",7898.67111760863
"56072",56072,"Taiwan","Luxembourg",9397.87263023684
"56073",56073,"Taiwan","Macedonia",8654.04230486932
"56074",56074,"Taiwan","Madagascar",8503.63715550191
"56075",56075,"Taiwan","Madeira Islands",12081.5340669378
"56076",56076,"Taiwan","Malawi",9849.66912038471
"56077",56077,"Taiwan","Malaysia",1657.61762592788
"56078",56078,"Taiwan","Maldives",5286.17113747382
"56079",56079,"Taiwan","Mali",11402.7946054024
"56080",56080,"Taiwan","Malta",9593.36380186929
"56081",56081,"Taiwan","Marshall Islands",4968.57793053391
"56082",56082,"Taiwan","Martinique",15552.5311420175
"56083",56083,"Taiwan","Mauritania",11804.4382528077
"56084",56084,"Taiwan","Mauritius",8203.58223433431
"56085",56085,"Taiwan","Mayotte",8936.06708975147
"56086",56086,"Taiwan","Mexico",11084.2991040067
"56087",56087,"Taiwan","Micronesia",2298.97506449873
"56088",56088,"Taiwan","Moldova",7944.20924342468
"56089",56089,"Taiwan","Monaco",9690.26772067706
"56090",56090,"Taiwan","Mongolia",2153.2265240757
"56091",56091,"Taiwan","Montenegro",8807.15618318064
"56092",56092,"Taiwan","Montserrat",15330.4965867514
"56093",56093,"Taiwan","Morocco",10913.0423331047
"56094",56094,"Taiwan","Mozambique",9278.79993466143
"56095",56095,"Taiwan","Myanmar",1782.30822739369
"56096",56096,"Taiwan","Namibia",11112.4416561574
"56097",56097,"Taiwan","Nauru",5576.15612731745
"56098",56098,"Taiwan","Nepal",3028.15385632756
"56099",56099,"Taiwan","Netherlands",9153.20944768436
"56100",56100,"Taiwan","Nevis",15283.2408414154
"56101",56101,"Taiwan","New Caledonia",6224.31210807824
"56102",56102,"Taiwan","New Zealand",8000.96076817403
"56103",56103,"Taiwan","Nicaragua",14712.3319295795
"56104",56104,"Taiwan","Niger",10221.4341385447
"56105",56105,"Taiwan","Nigeria",10807.54935009
"56106",56106,"Taiwan","Niue",8790.43056846771
"56107",56107,"Taiwan","Norfolk Island",7567.40131622896
"56108",56108,"Taiwan","Northern Mariana Islands",2540.17141802826
"56109",56109,"Taiwan","North Korea",1425.5911398741
"56110",56110,"Taiwan","Norway",7209.45624338396
"56111",56111,"Taiwan","Oman",5930.4235100493
"56112",56112,"Taiwan","Pakistan",4125.53507533349
"56113",56113,"Taiwan","Palau",2160.79027244495
"56114",56114,"Taiwan","Palestine",7952.31188570898
"56115",56115,"Taiwan","Panama",15335.267805407
"56116",56116,"Taiwan","Papua New Guinea",3487.997263898
"56117",56117,"Taiwan","Paraguay",19271.6799301923
"56118",56118,"Taiwan","Peru",16632.2232948231
"56119",56119,"Taiwan","Philippines",159.138298592208
"56120",56120,"Taiwan","Pitcairn Islands",12999.7042182656
"56121",56121,"Taiwan","Poland",8141.27348665462
"56122",56122,"Taiwan","Portugal",10731.879234288
"56123",56123,"Taiwan","Puerto Rico",15069.5982010336
"56124",56124,"Taiwan","Qatar",6651.8369365872
"56125",56125,"Taiwan","Republic of Congo",10833.6085401153
"56126",56126,"Taiwan","Reunion",8432.03461029912
"56127",56127,"Taiwan","Romania",8012.82044173108
"56128",56128,"Taiwan","Russia",2064.86916280609
"56129",56129,"Taiwan","Rwanda",9831.39982416508
"56130",56130,"Taiwan","Saba",15226.4959476752
"56131",56131,"Taiwan","Saint Barthelemy",15200.8685441304
"56132",56132,"Taiwan","Saint Helena",14134.9729141624
"56133",56133,"Taiwan","Saint Kitts",15258.944337453
"56134",56134,"Taiwan","Saint Lucia",15640.389247402
"56135",56135,"Taiwan","Saint Martin",15177.5406383642
"56136",56136,"Taiwan","Saint Pierre and Miquelon",11986.146055784
"56137",56137,"Taiwan","Saint Vincent",15719.8558877876
"56138",56138,"Taiwan","Samoa",8235.72257235273
"56139",56139,"Taiwan","San Marino",9324.9085839916
"56140",56140,"Taiwan","Sao Tome and Principe",12038.3649079807
"56141",56141,"Taiwan","Saudi Arabia",6361.24393424478
"56142",56142,"Taiwan","Senegal",13115.3653372089
"56143",56143,"Taiwan","Serbia",8557.15895898864
"56144",56144,"Taiwan","Seychelles",7514.20204750046
"56145",56145,"Taiwan","Siachen Glacier",4061.79014104753
"56146",56146,"Taiwan","Sierra Leone",13343.501825053
"56147",56147,"Taiwan","Singapore",2912.34030242412
"56148",56148,"Taiwan","Sint Eustatius",15242.6315651589
"56149",56149,"Taiwan","Sint Maarten",15181.9702095181
"56150",56150,"Taiwan","Slovakia",8391.01996942623
"56151",56151,"Taiwan","Slovenia",8916.74453395806
"56152",56152,"Taiwan","Solomon Islands",4971.48702984109
"56153",56153,"Taiwan","Somalia",7166.42734969074
"56154",56154,"Taiwan","South Africa",10731.4439892176
"56155",56155,"Taiwan","South Georgia",15871.1998961154
"56156",56156,"Taiwan","South Korea",988.835983270083
"56157",56157,"Taiwan","South Sandwich Islands",15172.225580814
"56158",56158,"Taiwan","South Sudan",8970.6484422289
"56159",56159,"Taiwan","Spain",10059.0804880249
"56160",56160,"Taiwan","Sri Lanka",4302.75084140141
"56161",56161,"Taiwan","Sudan",8190.79633276515
"56162",56162,"Taiwan","Suriname",16522.9499782286
"56163",56163,"Taiwan","Swaziland",10819.608312433
"56164",56164,"Taiwan","Sweden",7697.43809776852
"56165",56165,"Taiwan","Switzerland",9308.41134031237
"56166",56166,"Taiwan","Syria",7213.67382440314
"56167",56167,"Taiwan","Tajikistan",4324.1203361586
"56168",56168,"Taiwan","Tanzania",9074.52051686359
"56169",56169,"Taiwan","Thailand",1606.00289222731
"56170",56170,"Taiwan","Timor-Leste",3366.74629514549
"56171",56171,"Taiwan","Tobago",15948.4876648454
"56172",56172,"Taiwan","Togo",12178.771686329
"56173",56173,"Taiwan","Tonga",8386.9113900909
"56174",56174,"Taiwan","Trinidad",15999.1736661093
"56175",56175,"Taiwan","Tunisia",9804.78878704406
"56176",56176,"Taiwan","Turkey",6947.50642192379
"56177",56177,"Taiwan","Turkmenistan",5075.36903978562
"56178",56178,"Taiwan","Turks and Caicos Islands",14578.5583142099
"56179",56179,"Taiwan","Uganda",9226.14459206325
"56180",56180,"Taiwan","UK",9089.54884687116
"56181",56181,"Taiwan","Ukraine",7144.34052761786
"56182",56182,"Taiwan","United Arab Emirates",6191.07210712745
"56183",56183,"Taiwan","Uruguay",18505.5647244274
"56184",56184,"Taiwan","USA",5208.20050290248
"56185",56185,"Taiwan","Uzbekistan",4546.68601973081
"56186",56186,"Taiwan","Vanuatu",6423.78106437388
"56187",56187,"Taiwan","Vatican",9439.73469129604
"56188",56188,"Taiwan","Venezuela",15664.3029897903
"56189",56189,"Taiwan","Vietnam",1106.68727897619
"56190",56190,"Taiwan","Virgin Islands, British",15090.5736270446
"56191",56191,"Taiwan","Virgin Islands, US",15122.8053038092
"56192",56192,"Taiwan","Wallis and Futuna",7763.53663422181
"56193",56193,"Taiwan","Western Sahara",11917.8655571307
"56194",56194,"Taiwan","Yemen",6795.37220646833
"56195",56195,"Taiwan","Zambia",9958.12353469566
"56196",56196,"Taiwan","Zimbabwe",10315.021073277
"56197",56197,"Tajikistan","Afghanistan",0
"56198",56198,"Tajikistan","Albania",3913.87150053519
"56199",56199,"Tajikistan","Algeria",5069.17043198012
"56200",56200,"Tajikistan","American Samoa",13084.397298065
"56201",56201,"Tajikistan","Andorra",5394.05097067224
"56202",56202,"Tajikistan","Angola",6860.20927325742
"56203",56203,"Tajikistan","Anguilla",11807.0371183715
"56204",56204,"Tajikistan","Antarctica",11460.4939403031
"56205",56205,"Tajikistan","Antigua",11823.8617752112
"56206",56206,"Tajikistan","Argentina",14398.7322356047
"56207",56207,"Tajikistan","Armenia",1788.91886620291
"56208",56208,"Tajikistan","Aruba",12759.0505589592
"56209",56209,"Tajikistan","Ascension Island",9843.43636109485
"56210",56210,"Tajikistan","Australia",7482.70160022254
"56211",56211,"Tajikistan","Austria",4083.66058970797
"56212",56212,"Tajikistan","Azerbaijan",1457.65681950844
"56213",56213,"Tajikistan","Azores",7664.86709785914
"56214",56214,"Tajikistan","Bahamas",11772.3566995237
"56215",56215,"Tajikistan","Bahrain",2022.6146277564
"56216",56216,"Tajikistan","Bangladesh",1730.78855313099
"56217",56217,"Tajikistan","Barbados",12003.943318256
"56218",56218,"Tajikistan","Barbuda",11778.5739942785
"56219",56219,"Tajikistan","Belarus",3039.95260240593
"56220",56220,"Tajikistan","Belgium",4826.95518488181
"56221",56221,"Tajikistan","Belize",13052.2161767238
"56222",56222,"Tajikistan","Benin",6940.28283515513
"56223",56223,"Tajikistan","Bermuda",10634.9453875475
"56224",56224,"Tajikistan","Bhutan",1694.25846899232
"56225",56225,"Tajikistan","Bolivia",14199.9236311108
"56226",56226,"Tajikistan","Bonaire",12678.6717432732
"56227",56227,"Tajikistan","Bosnia and Herzegovina",3955.05447669226
"56228",56228,"Tajikistan","Botswana",7537.38537628016
"56229",56229,"Tajikistan","Brazil",11477.3609015795
"56230",56230,"Tajikistan","Brunei",5370.51811133426
"56231",56231,"Tajikistan","Bulgaria",3242.31680963647
"56232",56232,"Tajikistan","Burkina Faso",7000.17084180201
"56233",56233,"Tajikistan","Burundi",5824.18508528195
"56234",56234,"Tajikistan","Cambodia",3766.84763573536
"56235",56235,"Tajikistan","Cameroon",5908.31151829383
"56236",56236,"Tajikistan","Canada",6035.9728576047
"56237",56237,"Tajikistan","Canary Islands",7280.31938901799
"56238",56238,"Tajikistan","Cape Verde",8867.00518787591
"56239",56239,"Tajikistan","Cayman Islands",12584.8064309045
"56240",56240,"Tajikistan","Central African Republic",5340.88103414552
"56241",56241,"Tajikistan","Chad",4666.46546051648
"56242",56242,"Tajikistan","Chagos Archipelago",4860.42789188405
"56243",56243,"Tajikistan","Chile",15217.0023646736
"56244",56244,"Tajikistan","China",0
"56245",56245,"Tajikistan","Christmas Island",6175.6610301793
"56246",56246,"Tajikistan","Cocos Islands",5925.75827683165
"56247",56247,"Tajikistan","Colombia",12860.1627666433
"56248",56248,"Tajikistan","Comoros",5938.65963077183
"56249",56249,"Tajikistan","Cook Islands",14476.041082356
"56250",56250,"Tajikistan","Costa Rica",13648.390137482
"56251",56251,"Tajikistan","Croatia",3949.46030075209
"56252",56252,"Tajikistan","Cuba",12244.6405800887
"56253",56253,"Tajikistan","Curacao",12723.2330318261
"56254",56254,"Tajikistan","Cyprus",2912.61996099575
"56255",56255,"Tajikistan","Czech Republic",3948.18397449692
"56256",56256,"Tajikistan","Democratic Republic of the Congo",5292.53275720085
"56257",56257,"Tajikistan","Denmark",4199.28982772735
"56258",56258,"Tajikistan","Djibouti",3652.96947371091
"56259",56259,"Tajikistan","Dominica",11929.879328829
"56260",56260,"Tajikistan","Dominican Republic",12102.2400294936
"56261",56261,"Tajikistan","Ecuador",14241.1521344804
"56262",56262,"Tajikistan","Egypt",3121.69764430297
"56263",56263,"Tajikistan","El Salvador",13510.3113432935
"56264",56264,"Tajikistan","Equatorial Guinea",6937.22371263634
"56265",56265,"Tajikistan","Eritrea",3550.4165952592
"56266",56266,"Tajikistan","Estonia",3486.32173419771
"56267",56267,"Tajikistan","Ethiopia",3692.99562962856
"56268",56268,"Tajikistan","Falkland Islands",15509.5592280248
"56269",56269,"Tajikistan","Faroe Islands",5389.80070502069
"56270",56270,"Tajikistan","Fiji",11890.726596087
"56271",56271,"Tajikistan","Finland",3489.42441715871
"56272",56272,"Tajikistan","France",4728.2815974682
"56273",56273,"Tajikistan","French Guiana",12125.6027562738
"56274",56274,"Tajikistan","French Polynesia",14914.2157631042
"56275",56275,"Tajikistan","French Southern and Antarctic Lands",9366.92738156342
"56276",56276,"Tajikistan","Gabon",6758.74980819276
"56277",56277,"Tajikistan","Gambia",8323.92580805524
"56278",56278,"Tajikistan","Georgia",1769.18099153579
"56279",56279,"Tajikistan","Germany",4210.25873317507
"56280",56280,"Tajikistan","Ghana",7293.68709711355
"56281",56281,"Tajikistan","Greece",3430.7129882187
"56282",56282,"Tajikistan","Greenland",5384.01645329177
"56283",56283,"Tajikistan","Grenada",12237.3063141388
"56284",56284,"Tajikistan","Grenadines",12138.5217245386
"56285",56285,"Tajikistan","Guadeloupe",11859.6562589985
"56286",56286,"Tajikistan","Guam",7314.63447344583
"56287",56287,"Tajikistan","Guatemala",13150.3210468278
"56288",56288,"Tajikistan","Guernsey",5469.25347952316
"56289",56289,"Tajikistan","Guinea",7981.82109204842
"56290",56290,"Tajikistan","Guinea-Bissau",8367.50968542621
"56291",56291,"Tajikistan","Guyana",12412.7485780983
"56292",56292,"Tajikistan","Haiti",12201.69262273
"56293",56293,"Tajikistan","Heard Island",9933.47566683336
"56294",56294,"Tajikistan","Honduras",13167.2277532432
"56295",56295,"Tajikistan","Hungary",3657.36915007728
"56296",56296,"Tajikistan","Iceland",5657.91113753189
"56297",56297,"Tajikistan","India",278.139840576282
"56298",56298,"Tajikistan","Indonesia",4037.55319085799
"56299",56299,"Tajikistan","Iran",591.120725267194
"56300",56300,"Tajikistan","Iraq",1898.21457981604
"56301",56301,"Tajikistan","Ireland",5576.37877595025
"56302",56302,"Tajikistan","Isle of Man",5453.55526830908
"56303",56303,"Tajikistan","Israel",2883.36362047807
"56304",56304,"Tajikistan","Italy",4137.17735985492
"56305",56305,"Tajikistan","Ivory Coast",7632.942245054
"56306",56306,"Tajikistan","Jamaica",12586.2752105742
"56307",56307,"Tajikistan","Japan",4808.54197958634
"56308",56308,"Tajikistan","Jersey",5443.02872699698
"56309",56309,"Tajikistan","Jordan",2635.810239268
"56310",56310,"Tajikistan","Kazakhstan",49.1400905670956
"56311",56311,"Tajikistan","Kenya",4520.85769318364
"56312",56312,"Tajikistan","Kiribati",10459.8779909822
"56313",56313,"Tajikistan","Kosovo",3808.45404088867
"56314",56314,"Tajikistan","Kuwait",1975.99625728301
"56315",56315,"Tajikistan","Kyrgyzstan",0
"56316",56316,"Tajikistan","Laos",3034.16348256237
"56317",56317,"Tajikistan","Latvia",3408.71678892071
"56318",56318,"Tajikistan","Lebanon",2787.95698866434
"56319",56319,"Tajikistan","Lesotho",8339.52154600129
"56320",56320,"Tajikistan","Liberia",8262.7385964362
"56321",56321,"Tajikistan","Libya",3886.1013368623
"56322",56322,"Tajikistan","Liechtenstein",4659.21080198811
"56323",56323,"Tajikistan","Lithuania",3468.00077656406
"56324",56324,"Tajikistan","Luxembourg",4829.46022670402
"56325",56325,"Tajikistan","Macedonia",3726.44357600537
"56326",56326,"Tajikistan","Madagascar",5771.70765982682
"56327",56327,"Tajikistan","Madeira Islands",7329.20605386969
"56328",56328,"Tajikistan","Malawi",6246.08259168076
"56329",56329,"Tajikistan","Malaysia",4234.06242432242
"56330",56330,"Tajikistan","Maldives",3596.38487064901
"56331",56331,"Tajikistan","Mali",6395.01071948803
"56332",56332,"Tajikistan","Malta",4613.47049832864
"56333",56333,"Tajikistan","Marshall Islands",9418.73619264729
"56334",56334,"Tajikistan","Martinique",11974.3336780167
"56335",56335,"Tajikistan","Mauritania",6814.02712964998
"56336",56336,"Tajikistan","Mauritius",6396.40244934132
"56337",56337,"Tajikistan","Mayotte",5992.50382080199
"56338",56338,"Tajikistan","Mexico",11821.4424050976
"56339",56339,"Tajikistan","Micronesia",6991.4834817756
"56340",56340,"Tajikistan","Moldova",3109.17377081534
"56341",56341,"Tajikistan","Monaco",4912.8167236878
"56342",56342,"Tajikistan","Mongolia",1525.71569751028
"56343",56343,"Tajikistan","Montenegro",3917.51432951659
"56344",56344,"Tajikistan","Montserrat",11881.340209156
"56345",56345,"Tajikistan","Morocco",6021.88102597159
"56346",56346,"Tajikistan","Mozambique",5986.21335562561
"56347",56347,"Tajikistan","Myanmar",2230.16673800493
"56348",56348,"Tajikistan","Namibia",7533.19739280176
"56349",56349,"Tajikistan","Nauru",10204.9454145049
"56350",56350,"Tajikistan","Nepal",960.02422596718
"56351",56351,"Tajikistan","Netherlands",4724.36325276807
"56352",56352,"Tajikistan","Nevis",11873.5922775353
"56353",56353,"Tajikistan","New Caledonia",10840.0599588173
"56354",56354,"Tajikistan","New Zealand",12561.2829343988
"56355",56355,"Tajikistan","Nicaragua",13214.2933655152
"56356",56356,"Tajikistan","Niger",5229.94414294458
"56357",56357,"Tajikistan","Nigeria",5939.7029292769
"56358",56358,"Tajikistan","Niue",13453.7286857883
"56359",56359,"Tajikistan","Norfolk Island",12130.3689678977
"56360",56360,"Tajikistan","Northern Mariana Islands",7068.83510084356
"56361",56361,"Tajikistan","North Korea",4225.06835025312
"56362",56362,"Tajikistan","Norway",3899.28705240805
"56363",56363,"Tajikistan","Oman",1604.62262912917
"56364",56364,"Tajikistan","Pakistan",20.1325502389811
"56365",56365,"Tajikistan","Palau",6814.76703905334
"56366",56366,"Tajikistan","Palestine",2955.58030163043
"56367",56367,"Tajikistan","Panama",13545.1066407523
"56368",56368,"Tajikistan","Papua New Guinea",8083.87588485615
"56369",56369,"Tajikistan","Paraguay",14335.4830752623
"56370",56370,"Tajikistan","Peru",14102.8487962126
"56371",56371,"Tajikistan","Philippines",4845.95910884387
"56372",56372,"Tajikistan","Pitcairn Islands",17330.2380965054
"56373",56373,"Tajikistan","Poland",3572.07178213084
"56374",56374,"Tajikistan","Portugal",6046.82495710903
"56375",56375,"Tajikistan","Puerto Rico",11965.0858099716
"56376",56376,"Tajikistan","Qatar",1976.43054365538
"56377",56377,"Tajikistan","Republic of Congo",6239.95684379943
"56378",56378,"Tajikistan","Reunion",6533.38230310065
"56379",56379,"Tajikistan","Romania",3143.24561592883
"56380",56380,"Tajikistan","Russia",1276.92182680156
"56381",56381,"Tajikistan","Rwanda",5711.11668413483
"56382",56382,"Tajikistan","Saba",11877.5786063144
"56383",56383,"Tajikistan","Saint Barthelemy",11826.5370698605
"56384",56384,"Tajikistan","Saint Helena",9661.02526186377
"56385",56385,"Tajikistan","Saint Kitts",11869.4281492174
"56386",56386,"Tajikistan","Saint Lucia",12029.5586659558
"56387",56387,"Tajikistan","Saint Martin",11823.0243984381
"56388",56388,"Tajikistan","Saint Pierre and Miquelon",8893.8946243197
"56389",56389,"Tajikistan","Saint Vincent",12108.1218135681
"56390",56390,"Tajikistan","Samoa",12860.6449861365
"56391",56391,"Tajikistan","San Marino",4512.49658906314
"56392",56392,"Tajikistan","Sao Tome and Principe",7299.85164865396
"56393",56393,"Tajikistan","Saudi Arabia",2001.97013095602
"56394",56394,"Tajikistan","Senegal",8099.71509675989
"56395",56395,"Tajikistan","Serbia",3697.83956915066
"56396",56396,"Tajikistan","Seychelles",4777.42503041992
"56397",56397,"Tajikistan","Siachen Glacier",240.042109102103
"56398",56398,"Tajikistan","Sierra Leone",8332.20110992654
"56399",56399,"Tajikistan","Singapore",4942.39370400317
"56400",56400,"Tajikistan","Sint Eustatius",11871.6053707269
"56401",56401,"Tajikistan","Sint Maarten",11826.2341729913
"56402",56402,"Tajikistan","Slovakia",3679.87735386614
"56403",56403,"Tajikistan","Slovenia",4151.13531157663
"56404",56404,"Tajikistan","Solomon Islands",9656.86966710059
"56405",56405,"Tajikistan","Somalia",3247.8176971768
"56406",56406,"Tajikistan","South Africa",7615.00234358053
"56407",56407,"Tajikistan","South Georgia",14098.4900145302
"56408",56408,"Tajikistan","South Korea",4460.59239961696
"56409",56409,"Tajikistan","South Sandwich Islands",13647.4388100423
"56410",56410,"Tajikistan","South Sudan",4413.16197887355
"56411",56411,"Tajikistan","Spain",5282.65815647551
"56412",56412,"Tajikistan","Sri Lanka",3079.93100886014
"56413",56413,"Tajikistan","Sudan",3409.21891321449
"56414",56414,"Tajikistan","Suriname",12208.0292860004
"56415",56415,"Tajikistan","Swaziland",7921.40346004314
"56416",56416,"Tajikistan","Sweden",3952.44737805886
"56417",56417,"Tajikistan","Switzerland",4600.77329213807
"56418",56418,"Tajikistan","Syria",2195.4934877773
"56419",56419,"Tajikistan","Taiwan",4324.1203361586
"56420",56420,"Tajikistan","Tanzania",5429.24457846657
"56421",56421,"Tajikistan","Thailand",2957.77595661978
"56422",56422,"Tajikistan","Timor-Leste",7257.80896763878
"56423",56423,"Tajikistan","Tobago",12237.6971093287
"56424",56424,"Tajikistan","Togo",7220.21713346826
"56425",56425,"Tajikistan","Tonga",13064.473231669
"56426",56426,"Tajikistan","Trinidad",12306.3367262143
"56427",56427,"Tajikistan","Tunisia",4858.67312078192
"56428",56428,"Tajikistan","Turkey",1935.0113463872
"56429",56429,"Tajikistan","Turkmenistan",111.436147570481
"56430",56430,"Tajikistan","Turks and Caicos Islands",11993.3005917649
"56431",56431,"Tajikistan","Uganda",5013.70154927794
"56432",56432,"Tajikistan","UK",5098.33438542627
"56433",56433,"Tajikistan","Ukraine",2397.01481939653
"56434",56434,"Tajikistan","United Arab Emirates",1646.20652342807
"56435",56435,"Tajikistan","Uruguay",14689.2764903943
"56436",56436,"Tajikistan","USA",6956.99564652019
"56437",56437,"Tajikistan","Uzbekistan",0
"56438",56438,"Tajikistan","Vanuatu",11112.3382676995
"56439",56439,"Tajikistan","Vatican",4575.59590946012
"56440",56440,"Tajikistan","Venezuela",12382.4248284385
"56441",56441,"Tajikistan","Vietnam",3076.24966279122
"56442",56442,"Tajikistan","Virgin Islands, British",11848.8397987547
"56443",56443,"Tajikistan","Virgin Islands, US",11906.5944884447
"56444",56444,"Tajikistan","Wallis and Futuna",12427.9428016775
"56445",56445,"Tajikistan","Western Sahara",6981.60595216121
"56446",56446,"Tajikistan","Yemen",2529.61810892496
"56447",56447,"Tajikistan","Zambia",6303.77338113223
"56448",56448,"Tajikistan","Zimbabwe",6986.05122804992
"56449",56449,"Tanzania","Afghanistan",4400.2154295839
"56450",56450,"Tanzania","Albania",4628.80081726749
"56451",56451,"Tanzania","Algeria",3379.53366439079
"56452",56452,"Tanzania","American Samoa",15615.8880523373
"56453",56453,"Tanzania","Andorra",5623.70282832436
"56454",56454,"Tanzania","Angola",787.779307488171
"56455",56455,"Tanzania","Anguilla",10420.0266310415
"56456",56456,"Tanzania","Antarctica",6129.67834271699
"56457",56457,"Tanzania","Antigua",10276.772975595
"56458",56458,"Tanzania","Argentina",9031.22953898658
"56459",56459,"Tanzania","Armenia",4587.05665277225
"56460",56460,"Tanzania","Aruba",11132.6420441657
"56461",56461,"Tanzania","Ascension Island",4835.73495233653
"56462",56462,"Tanzania","Australia",7765.98661508182
"56463",56463,"Tanzania","Austria",5477.18372116338
"56464",56464,"Tanzania","Azerbaijan",4582.46772938503
"56465",56465,"Tanzania","Azores",7092.62989274592
"56466",56466,"Tanzania","Bahamas",11423.105160231
"56467",56467,"Tanzania","Bahrain",3461.3585278521
"56468",56468,"Tanzania","Bangladesh",6126.70332010336
"56469",56469,"Tanzania","Barbados",10002.8945969163
"56470",56470,"Tanzania","Barbuda",10286.9267774397
"56471",56471,"Tanzania","Belarus",5791.64063538382
"56472",56472,"Tanzania","Belgium",6086.52129623937
